company_code,programme_id,account_group,fiscal_year,fiscal_period,period_date,fiscal_period_label,version,amount_group_currency
NS10,(none),OVH,2026,10,2026-10-01,2026-10,BUDGET,276396.38
NS10,(none),OVH,2026,11,2026-11-01,2026-11,BUDGET,276396.38
NS10,(none),OVH,2026,12,2026-12-01,2026-12,BUDGET,276396.38
NS10,(none),PER,2023,1,2023-01-01,2023-01,BUDGET,398787.46
NS10,(none),PER,2023,2,2023-02-01,2023-02,BUDGET,398787.46
NS10,(none),PER,2023,3,2023-03-01,2023-03,BUDGET,398787.46
NS10,(none),PER,2023,4,2023-04-01,2023-04,BUDGET,398787.46
NS10,(none),PER,2023,5,2023-05-01,2023-05,BUDGET,398787.46
NS10,(none),PER,2023,6,2023-06-01,2023-06,BUDGET,398787.46
NS10,(none),PER,2023,7,2023-07-01,2023-07,BUDGET,398787.46
NS10,(none),PER,2023,8,2023-08-01,2023-08,BUDGET,398787.46
NS10,(none),PER,2023,9,2023-09-01,2023-09,BUDGET,398787.46
NS10,(none),PER,2023,10,2023-10-01,2023-10,BUDGET,398787.46
NS10,(none),PER,2023,11,2023-11-01,2023-11,BUDGET,398787.46
NS10,(none),PER,2023,12,2023-12-01,2023-12,BUDGET,398787.46
NS10,(none),PER,2024,1,2024-01-01,2024-01,BUDGET,403515.9
NS10,(none),PER,2024,2,2024-02-01,2024-02,BUDGET,403515.9
NS10,(none),PER,2024,3,2024-03-01,2024-03,BUDGET,403515.9
NS10,(none),PER,2024,4,2024-04-01,2024-04,BUDGET,403515.9
NS10,(none),PER,2024,5,2024-05-01,2024-05,BUDGET,403515.9
NS10,(none),PER,2024,6,2024-06-01,2024-06,BUDGET,403515.9
NS10,(none),PER,2024,7,2024-07-01,2024-07,BUDGET,403515.9
NS10,(none),PER,2024,8,2024-08-01,2024-08,BUDGET,403515.9
NS10,(none),PER,2024,9,2024-09-01,2024-09,BUDGET,403515.9
NS10,(none),PER,2024,10,2024-10-01,2024-10,BUDGET,403515.9
NS10,(none),PER,2024,11,2024-11-01,2024-11,BUDGET,403515.9
NS10,(none),PER,2024,12,2024-12-01,2024-12,BUDGET,403515.9
NS10,(none),PER,2025,1,2025-01-01,2025-01,BUDGET,294704.68
NS10,(none),PER,2025,2,2025-02-01,2025-02,BUDGET,294704.68
NS10,(none),PER,2025,3,2025-03-01,2025-03,BUDGET,294704.68
NS10,(none),PER,2025,4,2025-04-01,2025-04,BUDGET,294704.68
NS10,(none),PER,2025,5,2025-05-01,2025-05,BUDGET,294704.68
NS10,(none),PER,2025,6,2025-06-01,2025-06,BUDGET,294704.68
NS10,(none),PER,2025,7,2025-07-01,2025-07,BUDGET,294704.68
NS10,(none),PER,2025,8,2025-08-01,2025-08,BUDGET,294704.68
NS10,(none),PER,2025,9,2025-09-01,2025-09,BUDGET,294704.68
NS10,(none),PER,2025,10,2025-10-01,2025-10,BUDGET,294704.68
NS10,(none),PER,2025,11,2025-11-01,2025-11,BUDGET,294704.68
NS10,(none),PER,2025,12,2025-12-01,2025-12,BUDGET,294704.68
NS10,(none),PER,2026,1,2026-01-01,2026-01,BUDGET,230544.15
NS10,(none),PER,2026,2,2026-02-01,2026-02,BUDGET,230544.15
NS10,(none),PER,2026,3,2026-03-01,2026-03,BUDGET,230544.15
NS10,(none),PER,2026,4,2026-04-01,2026-04,BUDGET,230544.15
NS10,(none),PER,2026,5,2026-05-01,2026-05,BUDGET,230544.15
NS10,(none),PER,2026,6,2026-06-01,2026-06,BUDGET,230544.15
NS10,(none),PER,2026,7,2026-07-01,2026-07,BUDGET,230544.15
NS10,(none),PER,2026,8,2026-08-01,2026-08,BUDGET,230544.15
NS10,(none),PER,2026,9,2026-09-01,2026-09,BUDGET,230544.15
NS10,(none),PER,2026,10,2026-10-01,2026-10,BUDGET,230544.15
NS10,(none),PER,2026,11,2026-11-01,2026-11,BUDGET,230544.15
NS10,(none),PER,2026,12,2026-12-01,2026-12,BUDGET,230544.15
NS10,(none),SUB,2023,1,2023-01-01,2023-01,BUDGET,5122157.02
NS10,(none),SUB,2023,2,2023-02-01,2023-02,BUDGET,5122157.02
NS10,(none),SUB,2023,3,2023-03-01,2023-03,BUDGET,5122157.02
NS10,(none),SUB,2023,4,2023-04-01,2023-04,BUDGET,5122157.02
NS10,(none),SUB,2023,5,2023-05-01,2023-05,BUDGET,5122157.02
NS10,(none),SUB,2023,6,2023-06-01,2023-06,BUDGET,5122157.02
NS10,(none),SUB,2023,7,2023-07-01,2023-07,BUDGET,5122157.02
NS10,(none),SUB,2023,8,2023-08-01,2023-08,BUDGET,5122157.02
NS10,(none),SUB,2023,9,2023-09-01,2023-09,BUDGET,5122157.02
NS10,(none),SUB,2023,10,2023-10-01,2023-10,BUDGET,5122157.02
NS10,(none),SUB,2023,11,2023-11-01,2023-11,BUDGET,5122157.02
NS10,(none),SUB,2023,12,2023-12-01,2023-12,BUDGET,5122157.02
NS10,(none),SUB,2024,1,2024-01-01,2024-01,BUDGET,5162225.58
NS10,(none),SUB,2024,2,2024-02-01,2024-02,BUDGET,5162225.58
NS10,(none),SUB,2024,3,2024-03-01,2024-03,BUDGET,5162225.58
NS10,(none),SUB,2024,4,2024-04-01,2024-04,BUDGET,5162225.58
NS10,(none),SUB,2024,5,2024-05-01,2024-05,BUDGET,5162225.58
NS10,(none),SUB,2024,6,2024-06-01,2024-06,BUDGET,5162225.58
NS10,(none),SUB,2024,7,2024-07-01,2024-07,BUDGET,5162225.58
NS10,(none),SUB,2024,8,2024-08-01,2024-08,BUDGET,5162225.58
NS10,(none),SUB,2024,9,2024-09-01,2024-09,BUDGET,5162225.58
NS10,(none),SUB,2024,10,2024-10-01,2024-10,BUDGET,5162225.58
NS10,(none),SUB,2024,11,2024-11-01,2024-11,BUDGET,5162225.58
NS10,(none),SUB,2024,12,2024-12-01,2024-12,BUDGET,5162225.58
NS10,(none),SUB,2025,1,2025-01-01,2025-01,BUDGET,3840354.44
NS10,(none),SUB,2025,2,2025-02-01,2025-02,BUDGET,3840354.44
NS10,(none),SUB,2025,3,2025-03-01,2025-03,BUDGET,3840354.44
NS10,(none),SUB,2025,4,2025-04-01,2025-04,BUDGET,3840354.44
NS10,(none),SUB,2025,5,2025-05-01,2025-05,BUDGET,3840354.44
NS10,(none),SUB,2025,6,2025-06-01,2025-06,BUDGET,3840354.44
NS10,(none),SUB,2025,7,2025-07-01,2025-07,BUDGET,3840354.44
NS10,(none),SUB,2025,8,2025-08-01,2025-08,BUDGET,3840354.44
NS10,(none),SUB,2025,9,2025-09-01,2025-09,BUDGET,3840354.44
NS10,(none),SUB,2025,10,2025-10-01,2025-10,BUDGET,3840354.44
NS10,(none),SUB,2025,11,2025-11-01,2025-11,BUDGET,3840354.44
NS10,(none),SUB,2025,12,2025-12-01,2025-12,BUDGET,3840354.44
NS10,(none),SUB,2026,1,2026-01-01,2026-01,BUDGET,3218726.43
NS10,(none),SUB,2026,2,2026-02-01,2026-02,BUDGET,3218726.43
NS10,(none),SUB,2026,3,2026-03-01,2026-03,BUDGET,3218726.43
NS10,(none),SUB,2026,4,2026-04-01,2026-04,BUDGET,3218726.43
NS10,(none),SUB,2026,5,2026-05-01,2026-05,BUDGET,3218726.43
NS10,(none),SUB,2026,6,2026-06-01,2026-06,BUDGET,3218726.43
NS10,(none),SUB,2026,7,2026-07-01,2026-07,BUDGET,3218726.43
NS10,(none),SUB,2026,8,2026-08-01,2026-08,BUDGET,3218726.43
NS10,(none),SUB,2026,9,2026-09-01,2026-09,BUDGET,3218726.43
NS10,(none),SUB,2026,10,2026-10-01,2026-10,BUDGET,3218726.43
NS10,(none),SUB,2026,11,2026-11-01,2026-11,BUDGET,3218726.43
NS10,(none),SUB,2026,12,2026-12-01,2026-12,BUDGET,3218726.43
NS10,PRG-AURORA,DEP,2023,1,2023-01-01,2023-01,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,2,2023-02-01,2023-02,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,3,2023-03-01,2023-03,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,4,2023-04-01,2023-04,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,5,2023-05-01,2023-05,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,6,2023-06-01,2023-06,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,7,2023-07-01,2023-07,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,8,2023-08-01,2023-08,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,9,2023-09-01,2023-09,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,10,2023-10-01,2023-10,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,11,2023-11-01,2023-11,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2023,12,2023-12-01,2023-12,BUDGET,27013.53
NS10,PRG-AURORA,DEP,2024,1,2024-01-01,2024-01,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,2,2024-02-01,2024-02,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,3,2024-03-01,2024-03,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,4,2024-04-01,2024-04,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,5,2024-05-01,2024-05,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,6,2024-06-01,2024-06,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,7,2024-07-01,2024-07,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,8,2024-08-01,2024-08,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,9,2024-09-01,2024-09,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,10,2024-10-01,2024-10,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,11,2024-11-01,2024-11,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2024,12,2024-12-01,2024-12,BUDGET,26255.31
NS10,PRG-AURORA,DEP,2025,1,2025-01-01,2025-01,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,2,2025-02-01,2025-02,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,3,2025-03-01,2025-03,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,4,2025-04-01,2025-04,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,5,2025-05-01,2025-05,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,6,2025-06-01,2025-06,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,7,2025-07-01,2025-07,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,8,2025-08-01,2025-08,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,9,2025-09-01,2025-09,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,10,2025-10-01,2025-10,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,11,2025-11-01,2025-11,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2025,12,2025-12-01,2025-12,BUDGET,38298.49
NS10,PRG-AURORA,DEP,2026,1,2026-01-01,2026-01,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,2,2026-02-01,2026-02,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,3,2026-03-01,2026-03,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,4,2026-04-01,2026-04,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,5,2026-05-01,2026-05,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,6,2026-06-01,2026-06,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,7,2026-07-01,2026-07,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,8,2026-08-01,2026-08,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,9,2026-09-01,2026-09,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,10,2026-10-01,2026-10,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,11,2026-11-01,2026-11,BUDGET,37019.39
NS10,PRG-AURORA,DEP,2026,12,2026-12-01,2026-12,BUDGET,37019.39
NS10,PRG-AURORA,MAT,2023,1,2023-01-01,2023-01,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,2,2023-02-01,2023-02,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,3,2023-03-01,2023-03,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,4,2023-04-01,2023-04,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,5,2023-05-01,2023-05,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,6,2023-06-01,2023-06,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,7,2023-07-01,2023-07,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,8,2023-08-01,2023-08,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,9,2023-09-01,2023-09,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,10,2023-10-01,2023-10,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,11,2023-11-01,2023-11,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2023,12,2023-12-01,2023-12,BUDGET,279012.42
NS10,PRG-AURORA,MAT,2024,1,2024-01-01,2024-01,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,2,2024-02-01,2024-02,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,3,2024-03-01,2024-03,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,4,2024-04-01,2024-04,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,5,2024-05-01,2024-05,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,6,2024-06-01,2024-06,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,7,2024-07-01,2024-07,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,8,2024-08-01,2024-08,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,9,2024-09-01,2024-09,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,10,2024-10-01,2024-10,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,11,2024-11-01,2024-11,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2024,12,2024-12-01,2024-12,BUDGET,288173.84
NS10,PRG-AURORA,MAT,2025,1,2025-01-01,2025-01,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,2,2025-02-01,2025-02,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,3,2025-03-01,2025-03,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,4,2025-04-01,2025-04,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,5,2025-05-01,2025-05,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,6,2025-06-01,2025-06,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,7,2025-07-01,2025-07,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,8,2025-08-01,2025-08,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,9,2025-09-01,2025-09,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,10,2025-10-01,2025-10,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,11,2025-11-01,2025-11,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2025,12,2025-12-01,2025-12,BUDGET,339388.59
NS10,PRG-AURORA,MAT,2026,1,2026-01-01,2026-01,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,2,2026-02-01,2026-02,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,3,2026-03-01,2026-03,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,4,2026-04-01,2026-04,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,5,2026-05-01,2026-05,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,6,2026-06-01,2026-06,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,7,2026-07-01,2026-07,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,8,2026-08-01,2026-08,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,9,2026-09-01,2026-09,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,10,2026-10-01,2026-10,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,11,2026-11-01,2026-11,BUDGET,409534.42
NS10,PRG-AURORA,MAT,2026,12,2026-12-01,2026-12,BUDGET,409534.42
NS10,PRG-AURORA,OTH,2023,1,2023-01-01,2023-01,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,2,2023-02-01,2023-02,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,3,2023-03-01,2023-03,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,4,2023-04-01,2023-04,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,5,2023-05-01,2023-05,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,6,2023-06-01,2023-06,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,7,2023-07-01,2023-07,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,8,2023-08-01,2023-08,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,9,2023-09-01,2023-09,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,10,2023-10-01,2023-10,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,11,2023-11-01,2023-11,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2023,12,2023-12-01,2023-12,BUDGET,1107.41
NS10,PRG-AURORA,OTH,2024,1,2024-01-01,2024-01,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,2,2024-02-01,2024-02,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,3,2024-03-01,2024-03,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,4,2024-04-01,2024-04,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,5,2024-05-01,2024-05,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,6,2024-06-01,2024-06,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,7,2024-07-01,2024-07,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,8,2024-08-01,2024-08,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,9,2024-09-01,2024-09,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,10,2024-10-01,2024-10,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,11,2024-11-01,2024-11,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2024,12,2024-12-01,2024-12,BUDGET,1103.57
NS10,PRG-AURORA,OTH,2025,1,2025-01-01,2025-01,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,2,2025-02-01,2025-02,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,3,2025-03-01,2025-03,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,4,2025-04-01,2025-04,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,5,2025-05-01,2025-05,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,6,2025-06-01,2025-06,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,7,2025-07-01,2025-07,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,8,2025-08-01,2025-08,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,9,2025-09-01,2025-09,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,10,2025-10-01,2025-10,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,11,2025-11-01,2025-11,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2025,12,2025-12-01,2025-12,BUDGET,2044.28
NS10,PRG-AURORA,OTH,2026,1,2026-01-01,2026-01,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,2,2026-02-01,2026-02,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,3,2026-03-01,2026-03,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,4,2026-04-01,2026-04,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,5,2026-05-01,2026-05,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,6,2026-06-01,2026-06,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,7,2026-07-01,2026-07,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,8,2026-08-01,2026-08,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,9,2026-09-01,2026-09,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,10,2026-10-01,2026-10,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,11,2026-11-01,2026-11,BUDGET,1815.96
NS10,PRG-AURORA,OTH,2026,12,2026-12-01,2026-12,BUDGET,1815.96
NS10,PRG-AURORA,OVH,2023,1,2023-01-01,2023-01,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,2,2023-02-01,2023-02,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,3,2023-03-01,2023-03,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,4,2023-04-01,2023-04,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,5,2023-05-01,2023-05,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,6,2023-06-01,2023-06,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,7,2023-07-01,2023-07,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,8,2023-08-01,2023-08,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,9,2023-09-01,2023-09,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,10,2023-10-01,2023-10,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,11,2023-11-01,2023-11,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2023,12,2023-12-01,2023-12,BUDGET,44849.62
NS10,PRG-AURORA,OVH,2024,1,2024-01-01,2024-01,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,2,2024-02-01,2024-02,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,3,2024-03-01,2024-03,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,4,2024-04-01,2024-04,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,5,2024-05-01,2024-05,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,6,2024-06-01,2024-06,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,7,2024-07-01,2024-07,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,8,2024-08-01,2024-08,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,9,2024-09-01,2024-09,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,10,2024-10-01,2024-10,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,11,2024-11-01,2024-11,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2024,12,2024-12-01,2024-12,BUDGET,48463.87
NS10,PRG-AURORA,OVH,2025,1,2025-01-01,2025-01,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,2,2025-02-01,2025-02,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,3,2025-03-01,2025-03,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,4,2025-04-01,2025-04,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,5,2025-05-01,2025-05,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,6,2025-06-01,2025-06,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,7,2025-07-01,2025-07,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,8,2025-08-01,2025-08,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,9,2025-09-01,2025-09,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,10,2025-10-01,2025-10,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,11,2025-11-01,2025-11,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2025,12,2025-12-01,2025-12,BUDGET,63543.45
NS10,PRG-AURORA,OVH,2026,1,2026-01-01,2026-01,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,2,2026-02-01,2026-02,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,3,2026-03-01,2026-03,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,4,2026-04-01,2026-04,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,5,2026-05-01,2026-05,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,6,2026-06-01,2026-06,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,7,2026-07-01,2026-07,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,8,2026-08-01,2026-08,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,9,2026-09-01,2026-09,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,10,2026-10-01,2026-10,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,11,2026-11-01,2026-11,BUDGET,73187.48
NS10,PRG-AURORA,OVH,2026,12,2026-12-01,2026-12,BUDGET,73187.48
NS10,PRG-AURORA,PER,2023,1,2023-01-01,2023-01,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,2,2023-02-01,2023-02,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,3,2023-03-01,2023-03,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,4,2023-04-01,2023-04,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,5,2023-05-01,2023-05,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,6,2023-06-01,2023-06,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,7,2023-07-01,2023-07,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,8,2023-08-01,2023-08,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,9,2023-09-01,2023-09,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,10,2023-10-01,2023-10,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,11,2023-11-01,2023-11,BUDGET,36764.24
NS10,PRG-AURORA,PER,2023,12,2023-12-01,2023-12,BUDGET,36764.24
NS10,PRG-AURORA,PER,2024,1,2024-01-01,2024-01,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,2,2024-02-01,2024-02,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,3,2024-03-01,2024-03,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,4,2024-04-01,2024-04,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,5,2024-05-01,2024-05,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,6,2024-06-01,2024-06,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,7,2024-07-01,2024-07,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,8,2024-08-01,2024-08,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,9,2024-09-01,2024-09,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,10,2024-10-01,2024-10,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,11,2024-11-01,2024-11,BUDGET,38012.96
NS10,PRG-AURORA,PER,2024,12,2024-12-01,2024-12,BUDGET,38012.96
NS10,PRG-AURORA,PER,2025,1,2025-01-01,2025-01,BUDGET,42697.99
NS10,PRG-AURORA,PER,2025,2,2025-02-01,2025-02,BUDGET,42697.99
NS10,PRG-AURORA,PER,2025,3,2025-03-01,2025-03,BUDGET,42697.99
NS10,PRG-AURORA,PER,2025,4,2025-04-01,2025-04,BUDGET,42697.99
NS10,PRG-AURORA,PER,2025,5,2025-05-01,2025-05,BUDGET,42697.99
NS10,PRG-AURORA,PER,2025,6,2025-06-01,2025-06,BUDGET,42697.99
NS10,PRG-AURORA,PER,2025,7,2025-07-01,2025-07,BUDGET,42697.99
NS10,PRG-AURORA,PER,2025,8,2025-08-01,2025-08,BUDGET,42697.99
